CLIENT_NAME,PRODUCT,ESTIMATE,REGION,SysCode,DMA,TIMEZONE,ORDERED_DAYPART,NETWORK,Rate,SPOTLENGTH,DATE_AIRED,TIME_AIRED,SZSPOTTITLE,DISCLAIMER
SUPER STROKE,GOLFChannel,RE010795,XGWI,2466,Madison,CST,06:00-23:59,GOLF,.0500,30,07/04/2023,11:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/03/2023,18:59:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/09/2023,13:55:34,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/08/2023,12:30:01,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/07/2023,17:28:22,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/05/2023,06:57:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,2379,Honolulu,HST,06:00-23:59,GOLF,.1400,30,07/09/2023,09:15:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,2654,Honolulu,HST,06:00-23:59,GOLF,.0700,30,07/03/2023,20:17:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,1198,Honolulu,HST,06:00-23:59,GOLF,.0800,30,07/05/2023,14:21:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,0160,Honolulu,HST,06:00-23:59,GOLF,.7300,30,07/05/2023,21:28:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0200,30,07/06/2023,14:56:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0200,30,07/08/2023,20:17:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3184,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/03/2023,06:33:42,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3666,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,18:20:54,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3657,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,08:17:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3666,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,06:52:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2331,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.2100,30,07/09/2023,19:23:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8498,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0600,30,07/08/2023,11:44:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8498,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,18:49:28,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9840,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.4500,30,07/07/2023,16:19:38,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9641,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.3300,30,07/06/2023,18:20:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9641,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.3300,30,07/07/2023,09:41:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9840,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.4500,30,07/03/2023,15:27:53,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9840,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.4500,30,07/03/2023,16:29:10,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2324,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.2200,30,07/05/2023,20:52:15,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2326,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.1800,30,07/03/2023,15:28:03,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9639,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.1800,30,07/09/2023,19:23:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2077,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2500,30,07/03/2023,18:29:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2077,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2500,30,07/04/2023,12:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3466,Tampa/St. Pete,EST,06:00-23:59,GOLF,.4100,30,07/07/2023,18:18:08,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3466,Tampa/St. Pete,EST,06:00-23:59,GOLF,.4100,30,07/07/2023,21:22:18,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2077,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2500,30,07/07/2023,13:48:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3465,Tampa/St. Pete,EST,06:00-23:59,GOLF,.3100,30,07/05/2023,11:46:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2079,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2400,30,07/03/2023,15:50:34,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2079,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2400,30,07/05/2023,17:58:52,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9839,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2700,30,07/03/2023,09:17:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9839,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2700,30,07/05/2023,09:06:04,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9839,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2700,30,07/06/2023,08:49:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9839,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2700,30,07/08/2023,09:19:37,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2076,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1700,30,07/05/2023,16:21:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2076,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1700,30,07/08/2023,08:13:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2076,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1700,30,07/09/2023,08:14:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2082,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/03/2023,16:29:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2082,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/09/2023,19:55:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2174,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0400,30,07/08/2023,18:51:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2085,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0800,30,07/08/2023,12:35:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2083,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0400,30,07/05/2023,11:46:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2175,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0200,30,07/05/2023,08:13:05,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2175,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0200,30,07/05/2023,20:21:03,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2175,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0200,30,07/06/2023,21:21:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1895,Tampa/St. Pete,EST,06:00-23:59,GOLF,.3200,30,07/05/2023,09:06:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2080,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2600,30,07/05/2023,12:33:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2080,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2600,30,07/09/2023,09:24:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6785,Montgomery,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,09:17:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6785,Montgomery,CST,06:00-23:59,GOLF,.0500,30,07/08/2023,06:24:24,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1640,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1200,30,07/05/2023,18:53:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1640,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1200,30,07/09/2023,09:54:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8478,Montgomery,CST,06:00-23:59,GOLF,.0100,30,07/05/2023,23:49:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7657,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0200,30,07/03/2023,08:15:25,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7657,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0200,30,07/05/2023,11:23:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4893,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0800,30,07/05/2023,21:30:19,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6724,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/07/2023,06:47:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6724,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/07/2023,08:40:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6782,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/03/2023,06:33:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6782,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/08/2023,06:48:50,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2479,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1900,30,07/04/2023,09:18:32,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2479,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1900,30,07/05/2023,09:14:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2479,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.1900,30,07/05/2023,11:33:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0558,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0200,30,07/09/2023,08:24:33,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0558,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0200,30,07/03/2023,11:29:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4790,Birmingham,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,11:32:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4790,Birmingham,CST,06:00-23:59,GOLF,.0400,30,07/04/2023,23:49:10,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/09/2023,10:22:03,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/03/2023,07:52:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6784,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0600,30,07/05/2023,23:41:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/03/2023,08:17:27,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0533,Montgomery,CST,06:00-23:59,GOLF,.1700,30,07/04/2023,09:18:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3181,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0400,30,07/08/2023,11:44:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3182,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0500,30,07/07/2023,11:37:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3194,Tampa/St. Pete,EST,06:00-23:59,GOLF,.0300,30,07/06/2023,06:52:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3266,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2100,30,07/06/2023,06:52:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3266,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2100,30,07/08/2023,09:51:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3266,Tampa/St. Pete,EST,06:00-23:59,GOLF,.2100,30,07/09/2023,08:13:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,3279,Tampa/St. Pete,EST,06:00-23:59,GOLF,.1300,30,07/07/2023,10:17:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0556,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0700,30,07/04/2023,15:51:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2943,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/03/2023,23:59:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2943,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/04/2023,09:18:41,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2943,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/04/2023,23:01:59,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0556,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0700,30,07/08/2023,07:59:23,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6724,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/03/2023,15:50:39,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6724,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/06/2023,06:52:20,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6724,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/06/2023,10:32:35,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/05/2023,16:49:28,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/06/2023,18:49:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0100,30,07/03/2023,23:53:31,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0100,30,07/07/2023,07:46:40,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0312,Birmingham,CST,06:00-23:59,GOLF,.0200,30,07/03/2023,21:11:45,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8144,Birmingham,CST,06:00-23:59,GOLF,.0900,30,07/04/2023,16:46:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0557,Huntsvil/Decatur,CST,06:00-23:59,GOLF,.0800,30,07/07/2023,06:46:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/07/2023,06:47:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/07/2023,14:53:11,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,6783,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0500,30,07/08/2023,20:48:01,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/05/2023,06:47:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,7781,Tri-Cities TN/VA,EST,06:00-23:59,GOLF,.0400,30,07/08/2023,09:52:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,9639,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.1800,30,07/04/2023,15:34:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,2322,Orlando/Dayt Bch,EST,06:00-23:59,GOLF,.1400,30,07/04/2023,15:34:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8141,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/05/2023,23:27:30,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8141,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/07/2023,22:48:48,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,8141,Birmingham,CST,06:00-23:59,GOLF,.0500,30,07/08/2023,09:13:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,0023,Birmingham,CST,06:00-23:59,GOLF,.2000,30,07/08/2023,08:20:17,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,1270,Birmingham,CST,06:00-23:59,GOLF,.0200,30,07/03/2023,15:53:13,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/05/2023,09:13:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/07/2023,23:20:43,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/08/2023,06:53:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGFL,4917,Birmingham,CST,06:00-23:59,GOLF,.0300,30,07/09/2023,06:51:01,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGHI,6719,Honolulu,HST,06:00-23:59,GOLF,.1300,30,07/06/2023,09:29:05,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9868,Milwaukee,CST,06:00-23:59,GOLF,.1700,30,07/03/2023,18:16:44,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9987,Madison,CST,06:00-23:59,GOLF,.0100,30,07/06/2023,07:50:23,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,0125,Flint/Saginaw,EST,06:00-23:59,GOLF,.1100,30,07/03/2023,11:22:06,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,1188,Milwaukee,CST,06:00-23:59,GOLF,.1600,30,07/04/2023,18:45:49,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,1188,Milwaukee,CST,06:00-23:59,GOLF,.1600,30,07/09/2023,07:54:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9914,Rockford,CST,06:00-23:59,GOLF,.0300,30,07/08/2023,19:17:12,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,8376,Green Bay/Apple,CST,06:00-23:59,GOLF,.0400,30,07/03/2023,09:46:11,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,8376,Green Bay/Apple,CST,06:00-23:59,GOLF,.0400,30,07/06/2023,10:15:55,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,8376,Green Bay/Apple,CST,06:00-23:59,GOLF,.0400,30,07/07/2023,11:50:02,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,1284,Wausau/Rhineland,CST,06:00-23:59,GOLF,.0200,30,07/03/2023,12:50:36,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,1284,Wausau/Rhineland,CST,06:00-23:59,GOLF,.0200,30,07/05/2023,23:27:00,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,1284,Wausau/Rhineland,CST,06:00-23:59,GOLF,.0200,30,07/09/2023,10:29:28,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9297,Mankato,CST,06:00-23:59,GOLF,.0100,30,07/04/2023,15:51:14,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9297,Mankato,CST,06:00-23:59,GOLF,.0100,30,07/07/2023,15:40:51,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,9297,Mankato,CST,06:00-23:59,GOLF,.0100,30,07/08/2023,18:47:21,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,0179,La Crosse,CST,06:00-23:59,GOLF,.0600,30,07/03/2023,09:46:11,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,6988,Flint/Saginaw,EST,06:00-23:59,GOLF,.0400,30,07/03/2023,09:17:58,SSFYG11823H,This is not final. Actual invoice may vary
SUPER STROKE,GOLFChannel,RE010795,XGWI,3078,Wausau/Rhineland,CST,06:00-23:59,GOLF,.0300,30,07/07/2023,09:18:03,SSFYG11823H,This is not final. Actual invoice may vary
